name,region,date,value
В среднем депозитов в руб. на человека,Ульяновская область,2014-10-15,205963
В среднем депозитов в руб. на человека,Ульяновская область,2014-11-15,209753
В среднем депозитов в руб. на человека,Ульяновская область,2014-12-15,211793
В среднем депозитов в руб. на человека,Ульяновская область,2015-01-15,219219
В среднем депозитов в руб. на человека,Ульяновская область,2015-02-15,214989
В среднем депозитов в руб. на человека,Ульяновская область,2015-03-15,214333
В среднем депозитов в руб. на человека,Ульяновская область,2015-04-15,215067
В среднем депозитов в руб. на человека,Ульяновская область,2015-05-15,219180
В среднем депозитов в руб. на человека,Ульяновская область,2015-06-15,223175
В среднем депозитов в руб. на человека,Ульяновская область,2015-07-15,226721
В среднем депозитов в руб. на человека,Ульяновская область,2015-08-15,233367
В среднем депозитов в руб. на человека,Ульяновская область,2015-09-15,236264
В среднем депозитов в руб. на человека,Ульяновская область,2015-10-15,238509
В среднем депозитов в руб. на человека,Ульяновская область,2015-11-15,242086
В среднем депозитов в руб. на человека,Ульяновская область,2015-12-15,250036
В среднем депозитов в руб. на человека,Ульяновская область,2016-01-15,253553
В среднем депозитов в руб. на человека,Ульяновская область,2016-02-15,256748
В среднем депозитов в руб. на человека,Ульяновская область,2016-03-15,257490
В среднем депозитов в руб. на человека,Ульяновская область,2016-04-15,260469
В среднем депозитов в руб. на человека,Ульяновская область,2016-05-15,264205
В среднем депозитов в руб. на человека,Ульяновская область,2016-06-15,266429
В среднем депозитов в руб. на человека,Ульяновская область,2016-07-15,270411
В среднем депозитов в руб. на человека,Ульяновская область,2016-08-15,272030
В среднем депозитов в руб. на человека,Ульяновская область,2016-09-15,275152
В среднем депозитов в руб. на человека,Ульяновская область,2016-10-15,276912
В среднем депозитов в руб. на человека,Ульяновская область,2016-11-15,278573
В среднем депозитов в руб. на человека,Ульяновская область,2016-12-15,280579
В среднем депозитов в руб. на человека,Ульяновская область,2017-01-15,282180
В среднем депозитов в руб. на человека,Ульяновская область,2017-02-15,282785
В среднем депозитов в руб. на человека,Ульяновская область,2017-03-15,281901
В среднем депозитов в руб. на человека,Ульяновская область,2017-04-15,284822
В среднем депозитов в руб. на человека,Ульяновская область,2017-05-15,287010
В среднем депозитов в руб. на человека,Ульяновская область,2017-06-15,287419
В среднем депозитов в руб. на человека,Ульяновская область,2017-07-15,289937
В среднем депозитов в руб. на человека,Ульяновская область,2017-08-15,293425
В среднем депозитов в руб. на человека,Ульяновская область,2017-09-15,295090
В среднем депозитов в руб. на человека,Ульяновская область,2017-10-15,294045
В среднем депозитов в руб. на человека,Ульяновская область,2017-11-15,296959
В среднем депозитов в руб. на человека,Ульяновская область,2017-12-15,301680
В среднем депозитов в руб. на человека,Хабаровский край,2014-01-15,296125
В среднем депозитов в руб. на человека,Хабаровский край,2014-02-15,298007
В среднем депозитов в руб. на человека,Хабаровский край,2014-03-15,299742
В среднем депозитов в руб. на человека,Хабаровский край,2014-04-15,302705
В среднем депозитов в руб. на человека,Хабаровский край,2014-05-15,305208
В среднем депозитов в руб. на человека,Хабаровский край,2014-06-15,307964
В среднем депозитов в руб. на человека,Хабаровский край,2014-07-15,313628
В среднем депозитов в руб. на человека,Хабаровский край,2014-08-15,316771
В среднем депозитов в руб. на человека,Хабаровский край,2014-09-15,318602
В среднем депозитов в руб. на человека,Хабаровский край,2014-10-15,324147
В среднем депозитов в руб. на человека,Хабаровский край,2014-11-15,329778
В среднем депозитов в руб. на человека,Хабаровский край,2014-12-15,333063
В среднем депозитов в руб. на человека,Хабаровский край,2015-01-15,344565
В среднем депозитов в руб. на человека,Хабаровский край,2015-02-15,355188
В среднем депозитов в руб. на человека,Хабаровский край,2015-03-15,356373
В среднем депозитов в руб. на человека,Хабаровский край,2015-04-15,359236
В среднем депозитов в руб. на человека,Хабаровский край,2015-05-15,367709
В среднем депозитов в руб. на человека,Хабаровский край,2015-06-15,377280
В среднем депозитов в руб. на человека,Хабаровский край,2015-07-15,387559
В среднем депозитов в руб. на человека,Хабаровский край,2015-08-15,398934
В среднем депозитов в руб. на человека,Хабаровский край,2015-09-15,404987
В среднем депозитов в руб. на человека,Хабаровский край,2015-10-15,408614
В среднем депозитов в руб. на человека,Хабаровский край,2015-11-15,413921
В среднем депозитов в руб. на человека,Хабаровский край,2015-12-15,433575
В среднем депозитов в руб. на человека,Хабаровский край,2016-01-15,437611
В среднем депозитов в руб. на человека,Хабаровский край,2016-02-15,438714
В среднем депозитов в руб. на человека,Хабаровский край,2016-03-15,437572
В среднем депозитов в руб. на человека,Хабаровский край,2016-04-15,438870
В среднем депозитов в руб. на человека,Хабаровский край,2016-05-15,444851
В среднем депозитов в руб. на человека,Хабаровский край,2016-06-15,446835
В среднем депозитов в руб. на человека,Хабаровский край,2016-07-15,451263
В среднем депозитов в руб. на человека,Хабаровский край,2016-08-15,450489
В среднем депозитов в руб. на человека,Хабаровский край,2016-09-15,452560
В среднем депозитов в руб. на человека,Хабаровский край,2016-10-15,455490
В среднем депозитов в руб. на человека,Хабаровский край,2016-11-15,459967
В среднем депозитов в руб. на человека,Хабаровский край,2016-12-15,469024
В среднем депозитов в руб. на человека,Хабаровский край,2017-01-15,470025
В среднем депозитов в руб. на человека,Хабаровский край,2017-02-15,465107
В среднем депозитов в руб. на человека,Хабаровский край,2017-03-15,465224
В среднем депозитов в руб. на человека,Хабаровский край,2017-04-15,473007
В среднем депозитов в руб. на человека,Хабаровский край,2017-05-15,481498
В среднем депозитов в руб. на человека,Хабаровский край,2017-06-15,487272
В среднем депозитов в руб. на человека,Хабаровский край,2017-07-15,489442
В среднем депозитов в руб. на человека,Хабаровский край,2017-08-15,496678
В среднем депозитов в руб. на человека,Хабаровский край,2017-09-15,495386
В среднем депозитов в руб. на человека,Хабаровский край,2017-10-15,493651
В среднем депозитов в руб. на человека,Хабаровский край,2017-11-15,500452
В среднем депозитов в руб. на человека,Хабаровский край,2017-12-15,510918
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-01-15,1009613
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-02-15,1017979
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-03-15,1013902
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-04-15,1023397
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-05-15,1025668
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-06-15,1026665
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-07-15,1092485
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-08-15,1120120
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-09-15,1163589
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-10-15,1256196
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-11-15,1362495
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2014-12-15,1486981
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-01-15,1716431
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-02-15,1530574
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-03-15,1438475
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-04-15,1327346
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-05-15,1368134
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-06-15,1456112
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-07-15,1554510
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-08-15,1743258
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-09-15,1751227
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-10-15,1756744
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-11-15,1797940
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2015-12-15,1958763
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-01-15,2039587
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-02-15,2047196
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-03-15,1909104
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-04-15,1863656
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-05-15,1922153
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-06-15,1926263
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-07-15,2021111
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-08-15,2002765
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-09-15,1977848
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-10-15,1986662
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-11-15,2018261
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2016-12-15,1924788
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-01-15,1928057
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-02-15,1872467
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-03-15,1851477
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-04-15,1891909
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-05-15,1925470
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-06-15,2045822
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-07-15,2088714
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-08-15,2093550
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-09-15,2069399
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-10-15,2067191
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-11-15,2084426
В среднем депозитов в руб. на человека,Ханты-Мансийский автономный округ — Югра,2017-12-15,2064320
В среднем депозитов в руб. на человека,Челябинская область,2014-01-15,231936
В среднем депозитов в руб. на человека,Челябинская область,2014-02-15,233218
В среднем депозитов в руб. на человека,Челябинская область,2014-03-15,233437
В среднем депозитов в руб. на человека,Челябинская область,2014-04-15,235675
В среднем депозитов в руб. на человека,Челябинская область,2014-05-15,237903
В среднем депозитов в руб. на человека,Челябинская область,2014-06-15,239800
В среднем депозитов в руб. на человека,Челябинская область,2014-07-15,243369
В среднем депозитов в руб. на человека,Челябинская область,2014-08-15,246645
В среднем депозитов в руб. на человека,Челябинская область,2014-09-15,248857
В среднем депозитов в руб. на человека,Челябинская область,2014-10-15,253390
В среднем депозитов в руб. на человека,Челябинская область,2014-11-15,256666
В среднем депозитов в руб. на человека,Челябинская область,2014-12-15,254515
В среднем депозитов в руб. на человека,Челябинская область,2015-01-15,267582
В среднем депозитов в руб. на человека,Челябинская область,2015-02-15,271077
В среднем депозитов в руб. на человека,Челябинская область,2015-03-15,273267
В среднем депозитов в руб. на человека,Челябинская область,2015-04-15,274356
В среднем депозитов в руб. на человека,Челябинская область,2015-05-15,281550
В среднем депозитов в руб. на человека,Челябинская область,2015-06-15,290875
В среднем депозитов в руб. на человека,Челябинская область,2015-07-15,302342
В среднем депозитов в руб. на человека,Челябинская область,2015-08-15,313560
В среднем депозитов в руб. на человека,Челябинская область,2015-09-15,316870
В среднем депозитов в руб. на человека,Челябинская область,2015-10-15,321010
В среднем депозитов в руб. на человека,Челябинская область,2015-11-15,327598
В среднем депозитов в руб. на человека,Челябинская область,2015-12-15,341778
В среднем депозитов в руб. на человека,Челябинская область,2016-01-15,346873
В среднем депозитов в руб. на человека,Челябинская область,2016-02-15,348229
В среднем депозитов в руб. на человека,Челябинская область,2016-03-15,342108
В среднем депозитов в руб. на человека,Челябинская область,2016-04-15,342964
В среднем депозитов в руб. на человека,Челябинская область,2016-05-15,344956
В среднем депозитов в руб. на человека,Челябинская область,2016-06-15,347857
В среднем депозитов в руб. на человека,Челябинская область,2016-07-15,354053
В среднем депозитов в руб. на человека,Челябинская область,2016-08-15,356583
В среднем депозитов в руб. на человека,Челябинская область,2016-09-15,355386
В среднем депозитов в руб. на человека,Челябинская область,2016-10-15,358279
В среднем депозитов в руб. на человека,Челябинская область,2016-11-15,360378
В среднем депозитов в руб. на человека,Челябинская область,2016-12-15,358764
В среднем депозитов в руб. на человека,Челябинская область,2017-01-15,360300
В среднем депозитов в руб. на человека,Челябинская область,2017-02-15,358890
В среднем депозитов в руб. на человека,Челябинская область,2017-03-15,357324
В среднем депозитов в руб. на человека,Челябинская область,2017-04-15,358674
В среднем депозитов в руб. на человека,Челябинская область,2017-05-15,361420
В среднем депозитов в руб. на человека,Челябинская область,2017-06-15,364842
В среднем депозитов в руб. на человека,Челябинская область,2017-07-15,369074
В среднем депозитов в руб. на человека,Челябинская область,2017-08-15,374946
В среднем депозитов в руб. на человека,Челябинская область,2017-09-15,374872
В среднем депозитов в руб. на человека,Челябинская область,2017-10-15,370343
В среднем депозитов в руб. на человека,Челябинская область,2017-11-15,373594
В среднем депозитов в руб. на человека,Челябинская область,2017-12-15,376906
В среднем депозитов в руб. на человека,Чеченская Республика,2014-01-15,368539
В среднем депозитов в руб. на человека,Чеченская Республика,2014-02-15,359980
В среднем депозитов в руб. на человека,Чеченская Республика,2014-03-15,377790
В среднем депозитов в руб. на человека,Чеченская Республика,2014-04-15,363823
В среднем депозитов в руб. на человека,Чеченская Республика,2014-05-15,332812
В среднем депозитов в руб. на человека,Чеченская Республика,2014-06-15,313819
В среднем депозитов в руб. на человека,Чеченская Республика,2014-07-15,294770
В среднем депозитов в руб. на человека,Чеченская Республика,2014-08-15,292647
В среднем депозитов в руб. на человека,Чеченская Республика,2014-09-15,282283
В среднем депозитов в руб. на человека,Чеченская Республика,2014-10-15,284797
В среднем депозитов в руб. на человека,Чеченская Республика,2014-11-15,255579
В среднем депозитов в руб. на человека,Чеченская Республика,2014-12-15,307683
В среднем депозитов в руб. на человека,Чеченская Республика,2015-01-15,328472
В среднем депозитов в руб. на человека,Чеченская Республика,2015-02-15,315790
В среднем депозитов в руб. на человека,Чеченская Республика,2015-03-15,320898
В среднем депозитов в руб. на человека,Чеченская Республика,2015-04-15,327702
В среднем депозитов в руб. на человека,Чеченская Республика,2015-05-15,358426
В среднем депозитов в руб. на человека,Чеченская Республика,2015-06-15,367422
В среднем депозитов в руб. на человека,Чеченская Республика,2015-07-15,378998
В среднем депозитов в руб. на человека,Чеченская Республика,2015-08-15,419410
В среднем депозитов в руб. на человека,Чеченская Республика,2015-09-15,392385
В среднем депозитов в руб. на человека,Чеченская Республика,2015-10-15,389445
В среднем депозитов в руб. на человека,Чеченская Республика,2015-11-15,390848
В среднем депозитов в руб. на человека,Чеченская Республика,2015-12-15,442621
В среднем депозитов в руб. на человека,Чеченская Республика,2016-01-15,457556
В среднем депозитов в руб. на человека,Чеченская Республика,2016-02-15,460413
В среднем депозитов в руб. на человека,Чеченская Республика,2016-03-15,461605
В среднем депозитов в руб. на человека,Чеченская Республика,2016-04-15,448159
В среднем депозитов в руб. на человека,Чеченская Республика,2016-05-15,494653
В среднем депозитов в руб. на человека,Чеченская Республика,2016-06-15,492585
В среднем депозитов в руб. на человека,Чеченская Республика,2016-07-15,487483
В среднем депозитов в руб. на человека,Чеченская Республика,2016-08-15,479324
В среднем депозитов в руб. на человека,Чеченская Республика,2016-09-15,502609
В среднем депозитов в руб. на человека,Чеченская Республика,2016-10-15,468469
В среднем депозитов в руб. на человека,Чеченская Республика,2016-11-15,458604
В среднем депозитов в руб. на человека,Чеченская Республика,2016-12-15,516052
В среднем депозитов в руб. на человека,Чеченская Республика,2017-01-15,471733
В среднем депозитов в руб. на человека,Чеченская Республика,2017-02-15,475390
В среднем депозитов в руб. на человека,Чеченская Республика,2017-03-15,478492
В среднем депозитов в руб. на человека,Чеченская Республика,2017-04-15,495085
В среднем депозитов в руб. на человека,Чеченская Республика,2017-05-15,470626
В среднем депозитов в руб. на человека,Чеченская Республика,2017-06-15,466608
В среднем депозитов в руб. на человека,Чеченская Республика,2017-07-15,428976
В среднем депозитов в руб. на человека,Чеченская Республика,2017-08-15,408603
В среднем депозитов в руб. на человека,Чеченская Республика,2017-09-15,398032
В среднем депозитов в руб. на человека,Чеченская Республика,2017-10-15,394531
В среднем депозитов в руб. на человека,Чеченская Республика,2017-11-15,388559
В среднем депозитов в руб. на человека,Чеченская Республика,2017-12-15,394881
В среднем депозитов в руб. на человека,Чувашская Республика,2014-01-15,189131
В среднем депозитов в руб. на человека,Чувашская Республика,2014-02-15,191839
В среднем депозитов в руб. на человека,Чувашская Республика,2014-03-15,192217
В среднем депозитов в руб. на человека,Чувашская Республика,2014-04-15,193800
В среднем депозитов в руб. на человека,Чувашская Республика,2014-05-15,195463
В среднем депозитов в руб. на человека,Чувашская Республика,2014-06-15,197076
В среднем депозитов в руб. на человека,Чувашская Республика,2014-07-15,199679
В среднем депозитов в руб. на человека,Чувашская Республика,2014-08-15,203069
В среднем депозитов в руб. на человека,Чувашская Республика,2014-09-15,204425
В среднем депозитов в руб. на человека,Чувашская Республика,2014-10-15,205739
В среднем депозитов в руб. на человека,Чувашская Республика,2014-11-15,210931
В среднем депозитов в руб. на человека,Чувашская Республика,2014-12-15,213711
В среднем депозитов в руб. на человека,Чувашская Республика,2015-01-15,218229
В среднем депозитов в руб. на человека,Чувашская Республика,2015-02-15,214531
В среднем депозитов в руб. на человека,Чувашская Республика,2015-03-15,216745
В среднем депозитов в руб. на человека,Чувашская Республика,2015-04-15,216587
В среднем депозитов в руб. на человека,Чувашская Республика,2015-05-15,221286
В среднем депозитов в руб. на человека,Чувашская Республика,2015-06-15,225717
В среднем депозитов в руб. на человека,Чувашская Республика,2015-07-15,232137
В среднем депозитов в руб. на человека,Чувашская Республика,2015-08-15,238765
В среднем депозитов в руб. на человека,Чувашская Республика,2015-09-15,241993
В среднем депозитов в руб. на человека,Чувашская Республика,2015-10-15,244742
В среднем депозитов в руб. на человека,Чувашская Республика,2015-11-15,249201
В среднем депозитов в руб. на человека,Чувашская Республика,2015-12-15,258597
В среднем депозитов в руб. на человека,Чувашская Республика,2016-01-15,261273
В среднем депозитов в руб. на человека,Чувашская Республика,2016-02-15,262937
В среднем депозитов в руб. на человека,Чувашская Республика,2016-03-15,260961
В среднем депозитов в руб. на человека,Чувашская Республика,2016-04-15,261394
В среднем депозитов в руб. на человека,Чувашская Республика,2016-05-15,267142
В среднем депозитов в руб. на человека,Чувашская Республика,2016-06-15,275731
В среднем депозитов в руб. на человека,Чувашская Республика,2016-07-15,282307
В среднем депозитов в руб. на человека,Чувашская Республика,2016-08-15,282514
В среднем депозитов в руб. на человека,Чувашская Республика,2016-09-15,283219
В среднем депозитов в руб. на человека,Чувашская Республика,2016-10-15,284637
В среднем депозитов в руб. на человека,Чувашская Республика,2016-11-15,287084
В среднем депозитов в руб. на человека,Чувашская Республика,2016-12-15,293400
В среднем депозитов в руб. на человека,Чувашская Республика,2017-01-15,295266
В среднем депозитов в руб. на человека,Чувашская Республика,2017-02-15,294140
В среднем депозитов в руб. на человека,Чувашская Республика,2017-03-15,294948
В среднем депозитов в руб. на человека,Чувашская Республика,2017-04-15,300586
В среднем депозитов в руб. на человека,Чувашская Республика,2017-05-15,303806
В среднем депозитов в руб. на человека,Чувашская Республика,2017-06-15,305099
В среднем депозитов в руб. на человека,Чувашская Республика,2017-07-15,304758
В среднем депозитов в руб. на человека,Чувашская Республика,2017-08-15,307976
В среднем депозитов в руб. на человека,Чувашская Республика,2017-09-15,307591
В среднем депозитов в руб. на человека,Чувашская Республика,2017-10-15,309472
В среднем депозитов в руб. на человека,Чувашская Республика,2017-11-15,314603
В среднем депозитов в руб. на человека,Чувашская Республика,2017-12-15,315132
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-01-15,725230
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-02-15,720908
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-03-15,720724
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-04-15,743031
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-05-15,739710
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-06-15,739121
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-07-15,740471
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-08-15,749928
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-09-15,756810
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-10-15,759487
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-11-15,754094
В среднем депозитов в руб. на человека,Чукотский автономный округ,2014-12-15,743268
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-01-15,751775
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-02-15,744462
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-03-15,737121
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-04-15,758885
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-05-15,772060
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-06-15,783867
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-07-15,796422
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-08-15,795842
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-09-15,804975
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-10-15,802187
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-11-15,820039
В среднем депозитов в руб. на человека,Чукотский автономный округ,2015-12-15,834156
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-01-15,840473
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-02-15,841018
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-03-15,834392
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-04-15,850934
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-05-15,873456
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-06-15,865525
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-07-15,860261
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-08-15,860234
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-09-15,852942
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-10-15,843668
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-11-15,858183
В среднем депозитов в руб. на человека,Чукотский автономный округ,2016-12-15,867286
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-01-15,878775
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-02-15,881272
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-03-15,891847
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-04-15,900857
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-05-15,923850
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-06-15,931463
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-07-15,943154
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-08-15,936334
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-09-15,918686
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-10-15,903642
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-11-15,906178
В среднем депозитов в руб. на человека,Чукотский автономный округ,2017-12-15,915432
В среднем депозитов в руб. на человека,Ямало-Ненецкий автономный округ,2014-01-15,474411
В среднем депозитов в руб. на человека,Ямало-Ненецкий автономный округ,2014-02-15,473152
В среднем депозитов в руб. на человека,Ямало-Ненецкий автономный округ,2014-03-15,469991
В среднем депозитов в руб. на человека,Ямало-Ненецкий автономный округ,2014-04-15,479775
В среднем депозитов в руб. на человека,Ямало-Ненецкий автономный округ,2014-05-15,490220
В среднем депозитов в руб. на человека,Ямало-Ненецкий автономный округ,2014-06-15,492334
В среднем депозитов в руб. на человека,Ямало-Ненецкий автономный округ,2014-07-15,487590
В среднем депозитов в руб. на человека,Ямало-Ненецкий автономный округ,2014-08-15,489960
В среднем депозитов в руб. на человека,Ямало-Ненецкий автономный округ,2014-09-15,492362
В среднем депозитов в руб. на человека,Ямало-Ненецкий автономный округ,2014-10-15,489832
